i,j,k,x_um,y_um,z_um,pressure,temperature,liquid_fraction,fill_level,ux,uy,uz,vmag
0,47,40,0.00,176.25,150.00,-2.47733350e+03,3.00004181e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1,47,40,3.75,176.25,150.00,-2.47733350e+03,3.00005432e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2,47,40,7.50,176.25,150.00,-2.47733350e+03,3.00007782e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3,47,40,11.25,176.25,150.00,-2.47733350e+03,3.00011230e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
4,47,40,15.00,176.25,150.00,-2.47733350e+03,3.00015839e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5,47,40,18.75,176.25,150.00,-2.47733350e+03,3.00022064e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6,47,40,22.50,176.25,150.00,-2.47733350e+03,3.00030182e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
7,47,40,26.25,176.25,150.00,-2.47733350e+03,3.00040497e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
8,47,40,30.00,176.25,150.00,-2.47733350e+03,3.00053131e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
9,47,40,33.75,176.25,150.00,-2.47733350e+03,3.00068268e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
10,47,40,37.50,176.25,150.00,-2.47733350e+03,3.00085907e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
11,47,40,41.25,176.25,150.00,-2.47733350e+03,3.00105988e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
12,47,40,45.00,176.25,150.00,-2.47733350e+03,3.00127655e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
13,47,40,48.75,176.25,150.00,-2.47733350e+03,3.00150482e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
14,47,40,52.50,176.25,150.00,-2.47733350e+03,3.00173523e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
15,47,40,56.25,176.25,150.00,-2.47733350e+03,3.00195831e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
16,47,40,60.00,176.25,150.00,-2.47733350e+03,3.00216187e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
17,47,40,63.75,176.25,150.00,-2.47733350e+03,3.00233521e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
18,47,40,67.50,176.25,150.00,-2.47733350e+03,3.00246613e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
19,47,40,71.25,176.25,150.00,-2.47733350e+03,3.00254822e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
20,47,40,75.00,176.25,150.00,-2.47733350e+03,3.00257721e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
21,47,40,78.75,176.25,150.00,-2.47733350e+03,3.00254944e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
22,47,40,82.50,176.25,150.00,-2.47733350e+03,3.00246613e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
23,47,40,86.25,176.25,150.00,-2.47733350e+03,3.00233521e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
24,47,40,90.00,176.25,150.00,-2.47733350e+03,3.00216156e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
25,47,40,93.75,176.25,150.00,-2.47733350e+03,3.00195770e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
26,47,40,97.50,176.25,150.00,-2.47733350e+03,3.00173584e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
27,47,40,101.25,176.25,150.00,-2.47733350e+03,3.00150604e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
28,47,40,105.00,176.25,150.00,-2.47733350e+03,3.00127655e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
29,47,40,108.75,176.25,150.00,-2.47733350e+03,3.00105988e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
30,47,40,112.50,176.25,150.00,-2.47733350e+03,3.00085968e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
31,47,40,116.25,176.25,150.00,-2.47733350e+03,3.00068298e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
32,47,40,120.00,176.25,150.00,-2.47733350e+03,3.00053223e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
33,47,40,123.75,176.25,150.00,-2.47733350e+03,3.00040466e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
34,47,40,127.50,176.25,150.00,-2.47733350e+03,3.00030151e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
35,47,40,131.25,176.25,150.00,-2.47733350e+03,3.00022064e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
36,47,40,135.00,176.25,150.00,-2.47733350e+03,3.00015808e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
37,47,40,138.75,176.25,150.00,-2.47733350e+03,3.00011230e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
38,47,40,142.50,176.25,150.00,-2.47733350e+03,3.00007812e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
39,47,40,146.25,176.25,150.00,-2.47733350e+03,3.00006012e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
0,48,40,0.00,180.00,150.00,-2.47733350e+03,3.00003540e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1,48,40,3.75,180.00,150.00,-2.47733350e+03,3.00004669e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2,48,40,7.50,180.00,150.00,-2.47733350e+03,3.00006714e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3,48,40,11.25,180.00,150.00,-2.47733350e+03,3.00009521e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
4,48,40,15.00,180.00,150.00,-2.47733350e+03,3.00013489e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5,48,40,18.75,180.00,150.00,-2.47733350e+03,3.00018799e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6,48,40,22.50,180.00,150.00,-2.47733350e+03,3.00025696e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
7,48,40,26.25,180.00,150.00,-2.47733350e+03,3.00034424e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
8,48,40,30.00,180.00,150.00,-2.47733350e+03,3.00045258e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
9,48,40,33.75,180.00,150.00,-2.47733350e+03,3.00058105e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
10,48,40,37.50,180.00,150.00,-2.47733350e+03,3.00072998e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
11,48,40,41.25,180.00,150.00,-2.47733350e+03,3.00089874e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
12,48,40,45.00,180.00,150.00,-2.47733350e+03,3.00108276e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
13,48,40,48.75,180.00,150.00,-2.47733350e+03,3.00127686e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
14,48,40,52.50,180.00,150.00,-2.47733350e+03,3.00147156e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
15,48,40,56.25,180.00,150.00,-2.47733350e+03,3.00166077e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
16,48,40,60.00,180.00,150.00,-2.47733350e+03,3.00183411e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
17,48,40,63.75,180.00,150.00,-2.47733350e+03,3.00198029e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
18,48,40,67.50,180.00,150.00,-2.47733350e+03,3.00209137e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
19,48,40,71.25,180.00,150.00,-2.47733350e+03,3.00216156e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
20,48,40,75.00,180.00,150.00,-2.47733350e+03,3.00218628e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
21,48,40,78.75,180.00,150.00,-2.47733350e+03,3.00216156e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
22,48,40,82.50,180.00,150.00,-2.47733350e+03,3.00209167e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
23,48,40,86.25,180.00,150.00,-2.47733350e+03,3.00198029e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
24,48,40,90.00,180.00,150.00,-2.47733350e+03,3.00183350e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
25,48,40,93.75,180.00,150.00,-2.47733350e+03,3.00166077e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
26,48,40,97.50,180.00,150.00,-2.47733350e+03,3.00147217e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
27,48,40,101.25,180.00,150.00,-2.47733350e+03,3.00127655e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
28,48,40,105.00,180.00,150.00,-2.47733350e+03,3.00108307e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
29,48,40,108.75,180.00,150.00,-2.47733350e+03,3.00089874e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
30,48,40,112.50,180.00,150.00,-2.47733350e+03,3.00072968e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
31,48,40,116.25,180.00,150.00,-2.47733350e+03,3.00057983e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
32,48,40,120.00,180.00,150.00,-2.47733350e+03,3.00045166e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
33,48,40,123.75,180.00,150.00,-2.47733350e+03,3.00034424e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
34,48,40,127.50,180.00,150.00,-2.47733350e+03,3.00025635e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
35,48,40,131.25,180.00,150.00,-2.47733350e+03,3.00018799e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
36,48,40,135.00,180.00,150.00,-2.47733350e+03,3.00013489e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
37,48,40,138.75,180.00,150.00,-2.47733350e+03,3.00009521e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
38,48,40,142.50,180.00,150.00,-2.47733350e+03,3.00006805e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
39,48,40,146.25,180.00,150.00,-2.47733350e+03,3.00005219e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
0,49,40,0.00,183.75,150.00,-2.47733350e+03,3.00003052e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1,49,40,3.75,183.75,150.00,-2.47733350e+03,3.00003937e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2,49,40,7.50,183.75,150.00,-2.47733350e+03,3.00005585e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3,49,40,11.25,183.75,150.00,-2.47733350e+03,3.00007965e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
4,49,40,15.00,183.75,150.00,-2.47733350e+03,3.00011261e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5,49,40,18.75,183.75,150.00,-2.47733350e+03,3.00015656e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6,49,40,22.50,183.75,150.00,-2.47733350e+03,3.00021454e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
7,49,40,26.25,183.75,150.00,-2.47733350e+03,3.00028687e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
8,49,40,30.00,183.75,150.00,-2.47733350e+03,3.00037689e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
9,49,40,33.75,183.75,150.00,-2.47733350e+03,3.00048279e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
10,49,40,37.50,183.75,150.00,-2.47733350e+03,3.00060638e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
11,49,40,41.25,183.75,150.00,-2.47733350e+03,3.00074554e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
12,49,40,45.00,183.75,150.00,-2.47733350e+03,3.00089874e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
13,49,40,48.75,183.75,150.00,-2.47733350e+03,3.00105865e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
14,49,40,52.50,183.75,150.00,-2.47733350e+03,3.00122131e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
15,49,40,56.25,183.75,150.00,-2.47733350e+03,3.00137817e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
16,49,40,60.00,183.75,150.00,-2.47733350e+03,3.00152100e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
17,49,40,63.75,183.75,150.00,-2.47733350e+03,3.00164215e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
18,49,40,67.50,183.75,150.00,-2.47733350e+03,3.00173553e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
19,49,40,71.25,183.75,150.00,-2.47733350e+03,3.00179382e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
20,49,40,75.00,183.75,150.00,-2.47733350e+03,3.00181366e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
21,49,40,78.75,183.75,150.00,-2.47733350e+03,3.00179352e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
22,49,40,82.50,183.75,150.00,-2.47733350e+03,3.00173523e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
23,49,40,86.25,183.75,150.00,-2.47733350e+03,3.00164276e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
24,49,40,90.00,183.75,150.00,-2.47733350e+03,3.00152161e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
25,49,40,93.75,183.75,150.00,-2.47733350e+03,3.00137787e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
26,49,40,97.50,183.75,150.00,-2.47733350e+03,3.00122131e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
27,49,40,101.25,183.75,150.00,-2.47733350e+03,3.00105896e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
28,49,40,105.00,183.75,150.00,-2.47733350e+03,3.00089874e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
29,49,40,108.75,183.75,150.00,-2.47733350e+03,3.00074615e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
30,49,40,112.50,183.75,150.00,-2.47733350e+03,3.00060638e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
31,49,40,116.25,183.75,150.00,-2.47733350e+03,3.00048279e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
32,49,40,120.00,183.75,150.00,-2.47733350e+03,3.00037598e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
33,49,40,123.75,183.75,150.00,-2.47733350e+03,3.00028687e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
34,49,40,127.50,183.75,150.00,-2.47733350e+03,3.00021423e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
35,49,40,131.25,183.75,150.00,-2.47733350e+03,3.00015808e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
36,49,40,135.00,183.75,150.00,-2.47733350e+03,3.00011292e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
37,49,40,138.75,183.75,150.00,-2.47733350e+03,3.00008026e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
38,49,40,142.50,183.75,150.00,-2.47733350e+03,3.00005707e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
39,49,40,146.25,183.75,150.00,-2.47733350e+03,3.00004456e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
0,50,40,0.00,187.50,150.00,-2.47733350e+03,3.00002502e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1,50,40,3.75,187.50,150.00,-2.47733350e+03,3.00003296e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2,50,40,7.50,187.50,150.00,-2.47733350e+03,3.00004669e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3,50,40,11.25,187.50,150.00,-2.47733350e+03,3.00006592e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
4,50,40,15.00,187.50,150.00,-2.47733350e+03,3.00009277e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5,50,40,18.75,187.50,150.00,-2.47733350e+03,3.00012848e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6,50,40,22.50,187.50,150.00,-2.47733350e+03,3.00017517e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
7,50,40,26.25,187.50,150.00,-2.47733350e+03,3.00023376e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
8,50,40,30.00,187.50,150.00,-2.47733350e+03,3.00030670e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
9,50,40,33.75,187.50,150.00,-2.47733350e+03,3.00039246e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
10,50,40,37.50,187.50,150.00,-2.47733350e+03,3.00049316e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
11,50,40,41.25,187.50,150.00,-2.47733350e+03,3.00060638e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
12,50,40,45.00,187.50,150.00,-2.47733350e+03,3.00072968e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
13,50,40,48.75,187.50,150.00,-2.47733350e+03,3.00085938e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
14,50,40,52.50,187.50,150.00,-2.47733350e+03,3.00099182e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
15,50,40,56.25,187.50,150.00,-2.47733350e+03,3.00111816e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
16,50,40,60.00,187.50,150.00,-2.47733350e+03,3.00123474e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
17,50,40,63.75,187.50,150.00,-2.47733350e+03,3.00133331e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
18,50,40,67.50,187.50,150.00,-2.47733350e+03,3.00140869e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
19,50,40,71.25,187.50,150.00,-2.47733350e+03,3.00145660e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
20,50,40,75.00,187.50,150.00,-2.47733350e+03,3.00147217e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
21,50,40,78.75,187.50,150.00,-2.47733350e+03,3.00145599e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
22,50,40,82.50,187.50,150.00,-2.47733350e+03,3.00140900e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
23,50,40,86.25,187.50,150.00,-2.47733350e+03,3.00133331e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
24,50,40,90.00,187.50,150.00,-2.47733350e+03,3.00123474e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
25,50,40,93.75,187.50,150.00,-2.47733350e+03,3.00111847e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
26,50,40,97.50,187.50,150.00,-2.47733350e+03,3.00099182e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
27,50,40,101.25,187.50,150.00,-2.47733350e+03,3.00085968e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
